Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
aba1d929-0066-34bf-8874-8250caa2459d,54beaf65-bf22-35e3-b0b0-71da950ea488,Elliot Oberbrunner,M,GENERAL PRACTICE,1809 GOLDEN TRAIL CT,CARROLLTON,TX,75010-4667,33.029109999999996,-96.895852,28
4b9e15d7-d204-31e8-b69d-c11bbb2df5aa,390bbbfc-a30d-3e8f-8243-9cabd94d9469,Juana Berríos,F,GENERAL PRACTICE,15800 DOOLEY RD,ADDISON,TX,75001-4284,32.958508,-96.836985,28
10f6099a-45ca-3602-b73b-13d12fc5c404,51ff513d-38e6-365e-8577-2f1ef15d5a9b,Rafaela Walsh,F,GENERAL PRACTICE,613 S HWY 78 200,WYLIE,TX,75098-5525,33.036248,-96.515002,40
968d992a-a5cd-3be6-a016-4daf5ddb7dff,830c6806-0fc3-36bd-a6f9-1abd1827bfde,Evelina Larkin,F,GENERAL PRACTICE,1901 N MACARTHUR BLVD,IRVING,TX,75061-2220,32.857748,-96.970022,48
622d1e19-aee6-3662-9b17-984581d686b4,d3e6f301-b244-37f7-ae61-4c1dc6aa3c98,Elvin Hilpert,M,GENERAL PRACTICE,5224 S STATE HWY 360,GRAND PRAIRIE,TX,75052-0950,32.684193,-97.020995,25
d8d120a9-54ee-3dce-962e-c7c4bd5739b2,80a1535e-c923-3bfc-8172-d2b0b84b7f02,Petronila Roob,F,GENERAL PRACTICE,231 S COLLINS RD,SUNNYVALE,TX,75182-4624,32.799752000000005,-96.55855,28
20d40004-5bf3-3ec8-9a0e-9b437a401057,47c9b8e3-1f7c-3d2e-94f6-1f6fc1927ea2,Mercedes Hidalgo,F,GENERAL PRACTICE,12300 FORD RD,FARMERS BRANCH,TX,75234-7248,32.927789000000004,-96.878539,14
f398a6b1-0b0d-3251-9dd9-e85564859e76,1452976c-61a4-3342-bd1e-570c479f6457,Elvira Borrego,F,GENERAL PRACTICE,2805 E PRESIDENT GEORGE BUSH HWY,RICHARDSON,TX,75082-3561,32.972291,-96.708069,3
34b4d4f5-581f-3d8f-a647-41a6452d94ea,16dd607a-1fb5-365a-a5a4-38e781d23c48,Lauralee Herzog,F,GENERAL PRACTICE,8330 MEADOW RD,DALLAS,TX,75231-0316,32.794176,-96.76550300000001,26
3efee032-fa5d-3139-a00b-11ec960f58f8,c45d3c29-1132-3320-a5c4-4578d0cd8968,Brad Weber,M,GENERAL PRACTICE,7760 STATE HWY 78,SACHSE,TX,75048,32.969008,-96.580883,28
f533dded-786b-3ea7-9cea-bcc44da6f58c,61eccf13-00f3-3503-8f0b-d4453d28a4a2,Ariadna Alfaro,F,GENERAL PRACTICE,2914 VALLEY VIEW LN,FARMERS BRANCH,TX,75234-4929,32.927789000000004,-96.878539,138
219d6b49-1c5a-3eac-8b24-ce10f4097d12,b491020f-586b-3ad2-8e8e-4fa65c0005ee,Maurita Bode,F,GENERAL PRACTICE,12127 LAKE JUNE RD,BALCH SPRINGS,TX,75180-1631,32.713933000000004,-96.618052,48
45cd9cf6-d803-3fdd-87bc-8002701b4a62,f1469d10-8528-3457-b5c1-d7e3c7a855e7,Laurence Becker,M,GENERAL PRACTICE,530 CLARA BARTON BLVD,GARLAND,TX,75042-5781,32.909826,-96.63035699999999,29
e8e5459f-0fec-3424-baf0-28a52c1737e3,459fe5ba-b2f1-3700-87ab-e586c1c12881,Lenora Stiedemann,F,GENERAL PRACTICE,7777 FOREST LN,DALLAS,TX,75230-2571,32.794176,-96.76550300000001,76
5d657baf-e6d1-3b58-89b1-aa79ccb61ee0,d52bc4b0-3abc-30af-a7ee-8af01acfc824,Petronila Wolf,F,GENERAL PRACTICE,6901 SNIDER PLZ,DALLAS,TX,75205-5648,32.794176,-96.76550300000001,13
24f176f0-5de0-31ca-b760-6409993a955f,fa5dc70b-1412-372e-9432-cb13f4dbf1ba,Emilia Urías,F,GENERAL PRACTICE,928 N BELT LINE RD,GRAND PRAIRIE,TX,75050-5864,32.684193,-97.020995,62
6dcd5211-9ca9-39b7-92a4-4d226183b037,b5996a44-fcb9-3ef8-a7fc-cab5c62e4e84,Coral Lubowitz,F,GENERAL PRACTICE,7777 FOREST LN,DALLAS,TX,75230-6825,32.794176,-96.76550300000001,37
b6a42be1-29f4-30c0-9aee-2018be52333a,d28f6eb8-8349-3ec6-ba02-453560d9f164,Alejandrina Pouros,F,GENERAL PRACTICE,1801 INWOOD RD FL,DALLAS,TX,75390-8882,32.794176,-96.76550300000001,37
bbd376cb-a727-3e97-ab4c-ef7ef111b5b2,56488da8-63b4-399f-84ed-1874c98e7a4d,Adelaida Kohler,F,GENERAL PRACTICE,763 E US HWY 80,FORNEY,TX,75126-8675,32.733662,-96.451577,28
08a076de-62a4-3044-91ce-9697e8e1c184,a44abe3c-b7c8-38b9-a415-3a8b6ff63998,Pablo Valenzuela,M,GENERAL PRACTICE,1302 LANE ST,IRVING,TX,75061-2245,32.857748,-96.970022,26
1afde2b6-64d8-33b2-a06d-44772bb14585,e975015b-6baa-3b78-b5cd-05c2c234bf2a,Lucila Hegmann,F,GENERAL PRACTICE,4450 SOJOURN DR,ADDISON,TX,75001-5000,32.958508,-96.836985,91
ed1bd2e8-4334-3c79-8d37-75b210205cff,6baae20f-f86e-3d0e-914c-9b5c2f2e7358,Ehtel Stamm,F,GENERAL PRACTICE,2021 N MACARTHUR BLVD,IRVING,TX,75061-2219,32.857748,-96.970022,13
594d63ab-8131-3380-b043-8bea62a7b2f4,10cb278f-64b2-37db-8c68-85c14da2ae15,Jarred Koch,M,GENERAL PRACTICE,3114 BLUFFVIEW DR,GARLAND,TX,75043-1454,32.909826,-96.63035699999999,18
6b9a0f59-3d8f-3eec-aa36-1483df3f36a9,92cf9c2b-3de0-3e48-b73c-4a80eed13fba,Marquis Abbott,M,GENERAL PRACTICE,17101 DALLAS PKWY,ADDISON,TX,75001-7103,32.958508,-96.836985,57
692b3780-eb5c-3677-9c11-975dc62f3025,4f59dec4-6702-3572-a1bb-cbddc94284ab,Dennis Paucek,M,GENERAL PRACTICE,125 N MACARTHUR BLVD,IRVING,TX,75061-7413,32.857748,-96.970022,40
18256445-74b3-3315-9566-af6f8235a07e,27002f61-d038-34e4-a050-590baf1d9ab3,Alejandro Schmeler,M,GENERAL PRACTICE,6500 SIERRA DR,IRVING,TX,75039-2480,32.857748,-96.970022,63
db720d51-692c-360f-9443-59886d8737f4,192fb4f2-cfcb-3d83-bfd5-fe1e5ce32c43,Caitlyn Senger,F,GENERAL PRACTICE,714 W ARAPAHO RD,RICHARDSON,TX,75080-4100,32.972291,-96.708069,22
d94ccd22-2d92-3508-b076-79e0d20125da,cd10d5a6-6c0e-307c-ad3b-d19ee8f28733,Coleman Goyette,M,GENERAL PRACTICE,1261 Record Crossing Road,Dallas,TX,75235,32.8157592,-96.8620626,14
2cf5c3ea-1425-3203-a237-2c5877db0f20,83627423-f7d5-355b-8412-cff935455f46,Neville Hilll,M,GENERAL PRACTICE,911 NORTH HAMPTON ROAD,DESOTO,TX,75115,32.6047792,-96.8585739,3
edfb49f5-e4d4-347e-946e-3eadc849291d,91d90bd0-cd77-3569-a5ac-5d9e2beaac41,Armand Satterfield,M,GENERAL PRACTICE,7910 BELT LINE ROAD,DALLAS,TX,75254,32.9502837,-96.7710551,1
0b2c7a9d-92db-3da6-b738-80e51910db82,20c48de7-e736-3758-8d29-6c0ea4149e50,Isis Senger,F,GENERAL PRACTICE,9991 MARSH LANE,DALLAS,TX,75220,32.8800029,-96.8566151,3
95a66b29-72ba-3576-bf57-6dfc7472097d,d4a3f42d-5826-3919-8e4f-5af08336d05e,Pia Feil,F,GENERAL PRACTICE,2233 EAST GRAUWYLER ROAD,IRVING,TX,75061,32.8311668,-96.9121081,9
b75d2565-44a9-3c72-9f44-ba85349fea57,f0acca5a-f973-3e7a-a17f-d2b6dc910a88,Eboni Kilback,F,GENERAL PRACTICE,726 SOUTH COCKRELL HILL ROAD,DUNCANVILLE,TX,75137,32.6455627,-96.8908536,1
199f1c12-dc3d-3691-85ee-a60d991e9b41,06ba7f70-c447-31f8-9ed6-01dd578f70e2,Rodger Skiles,M,GENERAL PRACTICE,3305 DALLAS PARKWAY,PLANO,TX,75093,33.0469275,-96.8318207,3
c321c534-de31-3a20-8fe8-5234f58daf0f,39670cdb-272f-375b-a25e-d00636d11861,Jaime Montoya,M,GENERAL PRACTICE,11888 MARSH LANE,DALLAS,TX,75234,32.9100432,-96.8556455,48
61d9a99e-e28f-3d89-8ec4-a033e9e6694f,f7a52b5a-d2f5-334d-9cdf-5b34c7002b02,Becki Reichert,F,GENERAL PRACTICE,426 FARM TO MARKET 548,FORNEY,TX,75126,32.7456042,-96.4478472,1
a82abc26-642c-3393-b55e-8ed56d700337,41ba4d58-39fe-3aa3-a6da-3c42ed031590,Reina Sandoval,F,GENERAL PRACTICE,6350 EAST MOCKINGBIRD LANE,DALLAS,TX,75214,32.8361328,-96.7533723,44
116455d1-1630-3fd2-a6c6-8a4743c4a5fe,399992f1-67da-31c3-9957-f9ae82d45c32,Randell Runolfsdottir,M,GENERAL PRACTICE,1205 NORTH JOSEY LANE,CARROLLTON,TX,75006,32.9564315,-96.8906324,3
aecb78a3-8824-31e9-b038-cb10c16574ee,f9d1b6b7-4baa-3b2a-8bd2-2bbfb9b917b9,Lorene Huels,F,GENERAL PRACTICE,2815 SOUTH HAMPTON ROAD,DALLAS,TX,75224,32.7160953,-96.857361,6
9e5ae546-5548-3489-abc2-417a45e8a192,5ab401ad-d164-3f7e-89b1-f005ffb99393,Felipe Soria,M,GENERAL PRACTICE,4323 SOUTH HAMPTON ROAD,DALLAS,TX,75232,32.6905424,-96.8576273,2
8cd384e8-13f6-3a28-8ffb-f9999881e899,c06d34fe-715d-35b4-b62c-95a1341a712e,Monika Ryan,F,GENERAL PRACTICE,1005 WEST RALPH HALL PARKWAY,ROCKWALL,TX,75032,32.8869007,-96.4698105,16
00ef97e4-68e4-3430-8643-10274c3a9042,7b086803-d4cc-339b-b476-d13a18af814d,Eilene Halvorson,F,GENERAL PRACTICE,15810 MIDWAY ROAD,ADDISON,TX,75001,32.9659136,-96.839049,3
96a6602a-73d1-383e-9dc6-5d07e1b55aae,fc41cb6a-df4a-34f9-8c3f-ca4ed2abb413,Heath Bins,M,GENERAL PRACTICE,14856 PRESTON ROAD,DALLAS,TX,75240,32.9507075,-96.8031265,1
c51c4d0b-94b7-3315-b044-7c7b941c31ef,cc2a2d11-16e1-3f93-901d-4ab8ed4a3d62,Brittanie Russel,F,GENERAL PRACTICE,1810 NORTH PLANO ROAD,RICHARDSON,TX,75081,32.9729368,-96.6991982,1
a1d7150a-b12a-3447-b457-f83fcff441e3,864151bf-f4ec-3a22-98aa-dfdc54898d1d,Ernestina Kub,F,GENERAL PRACTICE,8267 ELMBROOK DRIVE,DALLAS,TX,75247,32.8238804,-96.8656516,7
fff65662-99d1-3911-9c67-0b11cd1d6926,800fb460-a7f6-3fb9-9115-b1b48d201013,Shelli Schultz,F,GENERAL PRACTICE,1621 SOUTH JUPITER ROAD,GARLAND,TX,75042,32.8979324,-96.6835117,5
77de7fde-f2b1-3f8b-b388-d746eba10383,7c42aa73-fcc4-367b-8609-6f2a22e1732a,Jeffery McLaughlin,M,GENERAL PRACTICE,8989 FOREST LANE,DALLAS,TX,75243,32.9098774,-96.749706,4
1dc1ae4f-6b9d-3b50-be53-b2b93ba26356,7ed8fd8f-99ae-3db1-9ec8-0a3ab9d3a6f7,Ira Walker,F,GENERAL PRACTICE,2909-B MCKINNEY AVENUE,DALLAS,TX,75204,32.7998833,-96.8011232,6
2c183c2f-833a-3cd5-8ecb-63375b7bd1d6,d6589b70-3d19-3b3f-809a-356dcce75f4b,Tracy Effertz,M,GENERAL PRACTICE,8787 NORTH MACARTHUR BOULEVARD,IRVING,TX,75063,32.926327,-96.9531047,18
41db1840-1dec-340b-ac76-238daaf9dc1b,26f0d5f4-5256-3b40-8ee3-8df6c65e7572,Darrick Sipes,M,GENERAL PRACTICE,4402 BROADWAY BOULEVARD,GARLAND,TX,75043,32.8612699,-96.6026489,10
d263ce3f-db6f-3a52-9c67-c6246b98f0de,52e380ad-230e-3ff6-afdc-a4449da05895,Cory Aufderhar,M,GENERAL PRACTICE,2100 NORTH STATE HIGHWAY 360,GRAND PRAIRIE,TX,75050,32.7870879,-97.0571719,1
90be73f1-c0a9-3cc6-9c1f-61a99b4630a2,5cc8c2a7-c995-3454-9aa7-b92934e63b34,Adelaida Wintheiser,F,GENERAL PRACTICE,2355 EAST GRAPEVINE MILLS CIRCLE,GRAPEVINE,TX,76051,32.9632142,-97.039947,1
2e9b40d7-9fac-35ac-8af3-6d55c7a757ef,8324f677-9afa-3d6e-8e82-f64d4e246b5f,Bennett Bayer,M,GENERAL PRACTICE,703 MCKINNEY AVENUE,DALLAS,TX,75202,32.7832118,-96.8077116,7
8608f000-5945-376c-96cf-8fde90984964,a20d92db-822a-3ebf-b422-6176d464266f,Carmelo Nitzsche,M,GENERAL PRACTICE,3989 NORTH BELT LINE ROAD,IRVING,TX,75038,32.8597239,-96.9926784,2
e6c2b713-99e4-3b70-a55d-8208147d9f6e,0b8e7061-293c-3c70-a884-784e979454f6,Rae Johns,F,GENERAL PRACTICE,4011 EAST RENNER ROAD,RICHARDSON,TX,75082,33.0004572,-96.6464166,2
97bd0492-fa6d-34cf-a07f-2027261d91f9,ba5afba2-5759-37d7-bf37-68ed79e414b1,Freddy Mosciski,M,GENERAL PRACTICE,1450 EMPIRE CENTRAL,DALLAS,TX,75247,32.8255729,-96.8658662,1
e6166ad1-94ed-39bc-9014-0c126c5f703a,1a7b42b2-32f0-39c1-9b8b-6a220bfa155c,Jon Grimes,F,GENERAL PRACTICE,5520 SOUTH WESTMORELAND ROAD,DALLAS,TX,75237,32.6794173,-96.881635,4
